200,200,200,200,200,200,200,200,200,200,200,200
208,202,208,204,208,210,206,208,200,200,206,210
208,202,208,204,208,210,206,208,200,200,206,210
216,216,205,218,230,224,203,230,210,210,230,210
216,216,205,218,230,224,203,230,210,210,230,210
227,216,205,220,235,226,208,247,216,210,233,214
227,216,205,220,235,226,208,247,216,210,233,214
229,209,201,220,240,226,220,249,222,220,251,209
229,209,201,220,240,226,220,249,222,220,251,209
233,209,201,216,242,231,235,256,231,224,269,222
233,209,201,216,242,231,235,256,231,224,269,222
241,209,203,218,237,229,245,274,243,224,301,235
241,209,203,218,237,229,245,274,243,224,301,235
238,207,207,209,233,224,250,272,243,238,331,242
238,207,207,209,233,224,250,272,243,238,331,242
229,207,200,200,235,222,262,302,250,250,354,255
229,207,200,200,235,222,262,302,250,250,354,255
224,207,200,206,244,220,257,323,248,255,394,260
224,207,200,206,244,220,257,323,248,255,394,260
215,203,206,206,254,209,275,329,245,257,413,260
215,203,206,206,254,209,275,329,245,257,413,260
219,207,201,210,264,207,275,369,240,268,459,275
219,207,201,210,264,207,275,369,240,268,459,275
224,205,205,216,275,200,281,413,245,284,468,275
224,207,205,216,275,200,281,413,245,284,468,275
228,211,201,201,269,202,283,455,245,301,491,270
228,211,201,201,269,202,283,455,245,301,491,270
219,205,200,200,264,200,286,477,257,316,491,267
219,205,200,200,264,200,286,477,257,316,491,267
212,205,200,200,264,200,298,492,257,313,521,275
219,205,200,200,264,200,298,492,257,313,521,275
221,200,206,200,267,200,301,492,265,328,526,275
219,205,200,200,264,200,301,492,265,328,526,275
217,200,200,200,259,200,295,516,270,335,526,278
217,200,200,200,259,200,295,516,270,335,526,278
210,200,200,200,259,200,292,521,273,335,552,281
217,200,200,200,259,200,295,516,270,335,526,278
221,206,206,202,261,200,289,511,276,338,547,281
217,200,200,200,259,200,295,516,270,335,526,278
219,202,200,206,253,200,295,542,276,335,521,278
217,200,200,200,259,200,295,516,270,335,526,278
206,200,202,200,246,200,289,516,265,332,542,272
206,200,202,200,246,200,289,516,265,332,542,272
206,200,202,200,238,204,292,490,260,342,547,267
206,200,202,200,238,204,292,490,260,342,542,267
204,206,200,200,229,200,297,500,260,342,547,270
204,206,200,200,229,200,297,500,260,342,547,270
200,200,200,200,231,206,297,505,254,335,558,264
200,200,200,200,231,206,297,505,254,335,558,264
202,200,202,206,236,212,292,480,257,341,569,259
200,200,200,200,231,206,297,505,254,335,558,264
200,200,200,200,224,212,295,495,242,331,569,264
200,200,200,200,224,212,295,495,242,331,569,264
202,206,200,200,215,203,289,500,242,335,587,267
202,206,200,200,215,203,289,500,242,335,587,267
200,212,202,200,219,200,280,500,242,338,587,267
202,206,200,200,215,203,289,500,242,335,587,267
200,200,200,200,215,209,289,505,234,325,581,256
200,200,200,200,215,209,289,505,234,325,581,256
204,204,200,200,215,211,297,495,230,328,586,254
200,200,200,200,215,209,289,505,234,325,581,256
200,200,200,200,211,209,274,510,230,328,581,248
200,200,200,200,211,209,274,510,230,328,581,248
206,202,202,200,217,209,274,536,232,321,575,246
200,200,200,200,211,209,274,510,230,328,581,248
200,200,204,202,211,211,277,505,234,321,569,248
200,200,200,200,211,209,274,510,230,328,581,248
204,202,200,204,217,213,274,500,230,325,563,253
200,200,200,200,211,209,274,510,230,328,581,248
200,200,202,200,200,207,274,515,225,334,586,243
200,200,202,200,200,207,274,515,225,334,586,243
200,200,200,200,202,207,282,520,216,318,598,243
200,200,200,200,202,207,282,520,216,318,598,243
200,200,204,206,204,201,271,510,212,321,604,239
